store_id,timestamp,active_riders,orders_in_queue,avg_rider_wait_time
6,2024-01-06 14:45:00,6,1,1.42
7,2024-01-06 14:45:00,6,0,0.86
8,2024-01-06 14:45:00,8,0,1.26
9,2024-01-06 14:45:00,11,1,0.52
10,2024-01-06 14:45:00,9,1,0.82
11,2024-01-06 14:45:00,6,1,0.64
12,2024-01-06 14:45:00,7,3,0.51
1,2024-01-06 15:00:00,13,2,1.07
2,2024-01-06 15:00:00,9,0,1.12
3,2024-01-06 15:00:00,5,1,1.45
4,2024-01-06 15:00:00,10,1,1.24
5,2024-01-06 15:00:00,9,3,0.64
6,2024-01-06 15:00:00,8,2,1.31
7,2024-01-06 15:00:00,3,0,0.52
8,2024-01-06 15:00:00,10,0,1.09
9,2024-01-06 15:00:00,12,0,0.84
10,2024-01-06 15:00:00,8,2,1.23
11,2024-01-06 15:00:00,8,2,0.84
12,2024-01-06 15:00:00,4,1,1.48
1,2024-01-06 15:15:00,14,1,0.68
2,2024-01-06 15:15:00,7,1,1.23
3,2024-01-06 15:15:00,6,3,1.11
4,2024-01-06 15:15:00,13,3,1.29
5,2024-01-06 15:15:00,9,0,1.3
6,2024-01-06 15:15:00,9,1,1.43
7,2024-01-06 15:15:00,3,0,1.32
8,2024-01-06 15:15:00,10,1,1.3
9,2024-01-06 15:15:00,14,3,1.12
10,2024-01-06 15:15:00,7,0,0.54
11,2024-01-06 15:15:00,7,1,0.65
12,2024-01-06 15:15:00,4,3,0.76
1,2024-01-06 15:30:00,14,2,0.68
2,2024-01-06 15:30:00,9,0,1.47
3,2024-01-06 15:30:00,7,0,0.84
4,2024-01-06 15:30:00,12,2,1.04
5,2024-01-06 15:30:00,10,2,1.3
6,2024-01-06 15:30:00,7,3,0.51
7,2024-01-06 15:30:00,4,1,1.17
8,2024-01-06 15:30:00,6,2,0.67
9,2024-01-06 15:30:00,14,2,0.76
10,2024-01-06 15:30:00,6,1,1.45
11,2024-01-06 15:30:00,9,2,1.21
12,2024-01-06 15:30:00,4,0,0.76
1,2024-01-06 15:45:00,10,2,1.36
2,2024-01-06 15:45:00,7,0,0.7
3,2024-01-06 15:45:00,4,0,0.76
4,2024-01-06 15:45:00,14,2,1.25
5,2024-01-06 15:45:00,7,0,0.8
6,2024-01-06 15:45:00,6,2,0.91
7,2024-01-06 15:45:00,3,3,0.84
8,2024-01-06 15:45:00,10,1,0.97
9,2024-01-06 15:45:00,11,0,0.97
10,2024-01-06 15:45:00,10,1,0.8
11,2024-01-06 15:45:00,6,3,0.93
12,2024-01-06 15:45:00,3,1,0.58
1,2024-01-06 16:00:00,13,3,0.75
2,2024-01-06 16:00:00,10,1,0.74
3,2024-01-06 16:00:00,4,3,1.47
4,2024-01-06 16:00:00,11,0,1.24
5,2024-01-06 16:00:00,9,0,0.83
6,2024-01-06 16:00:00,9,1,1.22
7,2024-01-06 16:00:00,3,3,1.42
8,2024-01-06 16:00:00,10,1,0.73
9,2024-01-06 16:00:00,10,0,1.21
10,2024-01-06 16:00:00,6,2,1.49
11,2024-01-06 16:00:00,8,2,0.84
12,2024-01-06 16:00:00,7,1,1.47
1,2024-01-06 16:15:00,10,2,0.64
2,2024-01-06 16:15:00,10,1,1.05
3,2024-01-06 16:15:00,7,2,1.44
4,2024-01-06 16:15:00,10,0,1.1
5,2024-01-06 16:15:00,9,1,0.98
6,2024-01-06 16:15:00,10,0,0.92
7,2024-01-06 16:15:00,4,3,0.78
8,2024-01-06 16:15:00,9,1,0.83
9,2024-01-06 16:15:00,12,1,1.17
10,2024-01-06 16:15:00,6,3,0.85
11,2024-01-06 16:15:00,6,2,0.57
12,2024-01-06 16:15:00,4,2,0.66
1,2024-01-06 16:30:00,10,1,0.69
2,2024-01-06 16:30:00,7,0,1.0
3,2024-01-06 16:30:00,7,3,1.32
4,2024-01-06 16:30:00,14,2,1.08
5,2024-01-06 16:30:00,6,2,0.52
6,2024-01-06 16:30:00,8,3,1.17
7,2024-01-06 16:30:00,5,3,1.0
8,2024-01-06 16:30:00,8,1,0.52
9,2024-01-06 16:30:00,13,0,0.88
10,2024-01-06 16:30:00,6,1,0.54
11,2024-01-06 16:30:00,6,3,1.24
12,2024-01-06 16:30:00,4,0,0.59
1,2024-01-06 16:45:00,11,2,0.54
2,2024-01-06 16:45:00,8,3,1.38
3,2024-01-06 16:45:00,4,1,1.31
4,2024-01-06 16:45:00,14,3,0.7
5,2024-01-06 16:45:00,7,1,1.11
6,2024-01-06 16:45:00,10,1,1.43
7,2024-01-06 16:45:00,6,1,0.72
8,2024-01-06 16:45:00,6,1,0.99
9,2024-01-06 16:45:00,10,2,1.0
10,2024-01-06 16:45:00,6,0,1.44
11,2024-01-06 16:45:00,10,0,1.35
12,2024-01-06 16:45:00,7,3,0.96
1,2024-01-06 17:00:00,16,3,1.22
2,2024-01-06 17:00:00,12,1,0.98
3,2024-01-06 17:00:00,6,3,0.69
4,2024-01-06 17:00:00,14,1,0.7
5,2024-01-06 17:00:00,8,1,1.04
6,2024-01-06 17:00:00,9,0,1.39
7,2024-01-06 17:00:00,4,1,1.38
8,2024-01-06 17:00:00,9,2,0.51
9,2024-01-06 17:00:00,13,1,0.76
10,2024-01-06 17:00:00,8,1,1.36
11,2024-01-06 17:00:00,8,3,1.22
12,2024-01-06 17:00:00,8,1,0.92
1,2024-01-06 17:15:00,15,3,1.29
2,2024-01-06 17:15:00,12,3,0.63
3,2024-01-06 17:15:00,4,2,0.74
4,2024-01-06 17:15:00,17,0,1.23
5,2024-01-06 17:15:00,11,3,1.46
6,2024-01-06 17:15:00,12,2,1.22
7,2024-01-06 17:15:00,4,1,0.62
8,2024-01-06 17:15:00,11,0,1.43
9,2024-01-06 17:15:00,17,1,0.6
10,2024-01-06 17:15:00,12,1,1.14
11,2024-01-06 17:15:00,12,3,0.81
12,2024-01-06 17:15:00,6,1,1.1
1,2024-01-06 17:30:00,14,2,1.02
2,2024-01-06 17:30:00,9,1,1.13
3,2024-01-06 17:30:00,8,0,0.67
4,2024-01-06 17:30:00,17,0,1.19
5,2024-01-06 17:30:00,8,0,0.73
6,2024-01-06 17:30:00,8,2,1.35
7,2024-01-06 17:30:00,7,2,1.11
8,2024-01-06 17:30:00,9,3,0.79
9,2024-01-06 17:30:00,17,0,0.66
10,2024-01-06 17:30:00,8,3,0.59
11,2024-01-06 17:30:00,12,1,0.77
12,2024-01-06 17:30:00,6,2,0.98
1,2024-01-06 17:45:00,17,1,0.96
2,2024-01-06 17:45:00,8,3,1.07
3,2024-01-06 17:45:00,5,1,0.52
4,2024-01-06 17:45:00,13,3,1.07
5,2024-01-06 17:45:00,8,1,1.09
6,2024-01-06 17:45:00,9,3,0.66
7,2024-01-06 17:45:00,7,3,1.26
8,2024-01-06 17:45:00,11,0,1.49
9,2024-01-06 17:45:00,13,0,1.08
10,2024-01-06 17:45:00,8,3,0.78
11,2024-01-06 17:45:00,8,3,0.7
12,2024-01-06 17:45:00,6,2,0.84
1,2024-01-06 18:00:00,16,2,0.52
2,2024-01-06 18:00:00,12,0,0.61
3,2024-01-06 18:00:00,7,1,0.99
4,2024-01-06 18:00:00,16,0,0.54
5,2024-01-06 18:00:00,8,3,0.84
6,2024-01-06 18:00:00,9,1,1.05
7,2024-01-06 18:00:00,7,0,1.15
8,2024-01-06 18:00:00,8,3,1.49
9,2024-01-06 18:00:00,16,2,0.73
10,2024-01-06 18:00:00,12,3,1.0
11,2024-01-06 18:00:00,9,3,1.01
12,2024-01-06 18:00:00,6,3,0.99
1,2024-01-06 18:15:00,16,1,1.47
2,2024-01-06 18:15:00,8,3,0.97
3,2024-01-06 18:15:00,4,0,0.84
4,2024-01-06 18:15:00,16,0,0.61
5,2024-01-06 18:15:00,9,2,1.3
6,2024-01-06 18:15:00,12,2,0.9
7,2024-01-06 18:15:00,7,2,1.35
8,2024-01-06 18:15:00,12,2,1.0
9,2024-01-06 18:15:00,15,1,1.06
10,2024-01-06 18:15:00,12,0,0.71
11,2024-01-06 18:15:00,11,3,1.47
12,2024-01-06 18:15:00,6,1,0.95
1,2024-01-06 18:30:00,17,0,0.81
2,2024-01-06 18:30:00,10,3,0.71
3,2024-01-06 18:30:00,4,0,1.12
4,2024-01-06 18:30:00,14,1,1.49
5,2024-01-06 18:30:00,9,0,1.43
6,2024-01-06 18:30:00,8,0,0.78
7,2024-01-06 18:30:00,4,2,1.47
8,2024-01-06 18:30:00,10,3,1.14
9,2024-01-06 18:30:00,13,0,0.95
10,2024-01-06 18:30:00,12,0,0.87
11,2024-01-06 18:30:00,11,1,1.48
12,2024-01-06 18:30:00,8,0,1.14
1,2024-01-06 18:45:00,16,2,0.95
2,2024-01-06 18:45:00,9,3,0.65
3,2024-01-06 18:45:00,5,1,1.12
4,2024-01-06 18:45:00,17,3,1.1
5,2024-01-06 18:45:00,12,3,0.76
6,2024-01-06 18:45:00,12,2,0.66
7,2024-01-06 18:45:00,4,0,1.07
8,2024-01-06 18:45:00,10,1,0.89
9,2024-01-06 18:45:00,17,0,1.31
10,2024-01-06 18:45:00,10,2,0.68
11,2024-01-06 18:45:00,11,2,0.8
12,2024-01-06 18:45:00,5,3,1.39
1,2024-01-06 19:00:00,17,0,1.3
2,2024-01-06 19:00:00,9,0,0.51
3,2024-01-06 19:00:00,8,2,0.53
4,2024-01-06 19:00:00,16,0,0.51
5,2024-01-06 19:00:00,10,2,1.17
6,2024-01-06 19:00:00,10,1,0.6
7,2024-01-06 19:00:00,4,2,1.43
8,2024-01-06 19:00:00,9,1,1.14
9,2024-01-06 19:00:00,17,3,1.18
10,2024-01-06 19:00:00,10,0,0.76
11,2024-01-06 19:00:00,12,2,0.56
12,2024-01-06 19:00:00,4,2,0.87
1,2024-01-06 19:15:00,13,0,0.83
2,2024-01-06 19:15:00,9,0,0.76
3,2024-01-06 19:15:00,7,1,1.07
4,2024-01-06 19:15:00,15,3,0.87
5,2024-01-06 19:15:00,10,2,1.38
6,2024-01-06 19:15:00,12,2,1.16
7,2024-01-06 19:15:00,7,1,1.11
8,2024-01-06 19:15:00,9,0,1.46
9,2024-01-06 19:15:00,15,0,1.31
10,2024-01-06 19:15:00,12,2,1.16
11,2024-01-06 19:15:00,9,1,0.99
12,2024-01-06 19:15:00,6,1,1.06
1,2024-01-06 19:30:00,13,3,0.64
2,2024-01-06 19:30:00,10,0,0.76
3,2024-01-06 19:30:00,5,2,1.35
4,2024-01-06 19:30:00,15,2,1.14
5,2024-01-06 19:30:00,12,3,0.88
6,2024-01-06 19:30:00,10,0,1.05
7,2024-01-06 19:30:00,8,0,0.7
8,2024-01-06 19:30:00,9,1,0.66
9,2024-01-06 19:30:00,14,0,0.87
10,2024-01-06 19:30:00,12,3,1.36
11,2024-01-06 19:30:00,11,0,0.54
12,2024-01-06 19:30:00,6,1,1.35
1,2024-01-06 19:45:00,14,2,1.15
2,2024-01-06 19:45:00,10,3,1.07
3,2024-01-06 19:45:00,8,2,1.29
4,2024-01-06 19:45:00,15,3,1.44
5,2024-01-06 19:45:00,11,2,0.61
6,2024-01-06 19:45:00,9,3,1.05
7,2024-01-06 19:45:00,4,1,1.08
8,2024-01-06 19:45:00,9,2,0.86
9,2024-01-06 19:45:00,15,2,1.42
10,2024-01-06 19:45:00,8,2,0.55
11,2024-01-06 19:45:00,11,3,0.56
12,2024-01-06 19:45:00,8,3,1.08
1,2024-01-06 20:00:00,14,2,1.06
2,2024-01-06 20:00:00,8,0,1.1
3,2024-01-06 20:00:00,4,0,0.73
4,2024-01-06 20:00:00,13,1,1.18
5,2024-01-06 20:00:00,8,1,0.67
6,2024-01-06 20:00:00,12,2,0.62
7,2024-01-06 20:00:00,8,3,0.9
8,2024-01-06 20:00:00,12,1,0.98
9,2024-01-06 20:00:00,15,2,1.34
10,2024-01-06 20:00:00,10,1,1.22
11,2024-01-06 20:00:00,12,3,1.32
12,2024-01-06 20:00:00,4,1,1.1
1,2024-01-06 20:15:00,13,0,0.85
2,2024-01-06 20:15:00,8,0,1.46
3,2024-01-06 20:15:00,5,2,0.99
4,2024-01-06 20:15:00,16,1,1.35
5,2024-01-06 20:15:00,10,2,1.38
6,2024-01-06 20:15:00,10,0,1.3
7,2024-01-06 20:15:00,7,1,1.18
8,2024-01-06 20:15:00,10,3,1.33
9,2024-01-06 20:15:00,16,3,0.9
10,2024-01-06 20:15:00,8,1,1.02
11,2024-01-06 20:15:00,8,1,0.77
12,2024-01-06 20:15:00,5,1,0.89
1,2024-01-06 20:30:00,15,3,0.88
2,2024-01-06 20:30:00,10,2,1.16
3,2024-01-06 20:30:00,6,3,1.14
4,2024-01-06 20:30:00,17,3,0.97
5,2024-01-06 20:30:00,9,0,0.8
6,2024-01-06 20:30:00,10,3,1.47
7,2024-01-06 20:30:00,4,2,1.18
8,2024-01-06 20:30:00,11,1,1.02
9,2024-01-06 20:30:00,16,3,0.88
10,2024-01-06 20:30:00,12,2,0.96
11,2024-01-06 20:30:00,11,0,1.1
12,2024-01-06 20:30:00,5,2,1.32
1,2024-01-06 20:45:00,17,3,0.64
2,2024-01-06 20:45:00,11,2,0.85
3,2024-01-06 20:45:00,4,0,0.87
4,2024-01-06 20:45:00,14,1,1.39
5,2024-01-06 20:45:00,11,0,0.83
6,2024-01-06 20:45:00,9,2,1.44
7,2024-01-06 20:45:00,8,1,0.58
8,2024-01-06 20:45:00,8,2,0.55
9,2024-01-06 20:45:00,15,2,1.37
10,2024-01-06 20:45:00,12,2,0.74
11,2024-01-06 20:45:00,11,3,0.55
12,2024-01-06 20:45:00,8,2,1.42
1,2024-01-06 21:00:00,13,2,1.15
2,2024-01-06 21:00:00,8,2,1.2
3,2024-01-06 21:00:00,5,3,0.58
4,2024-01-06 21:00:00,15,2,0.52
5,2024-01-06 21:00:00,8,3,0.8
6,2024-01-06 21:00:00,8,3,0.9
7,2024-01-06 21:00:00,7,0,0.8
8,2024-01-06 21:00:00,8,3,1.02
9,2024-01-06 21:00:00,17,0,0.64
10,2024-01-06 21:00:00,10,3,1.35
11,2024-01-06 21:00:00,11,0,1.21
12,2024-01-06 21:00:00,6,0,1.35
1,2024-01-06 21:15:00,13,3,1.28
2,2024-01-06 21:15:00,11,2,1.37
3,2024-01-06 21:15:00,7,2,1.16
4,2024-01-06 21:15:00,15,0,0.54
5,2024-01-06 21:15:00,11,0,1.14
6,2024-01-06 21:15:00,10,0,1.44
7,2024-01-06 21:15:00,4,0,1.37
8,2024-01-06 21:15:00,10,2,0.8
9,2024-01-06 21:15:00,17,2,1.49
10,2024-01-06 21:15:00,10,1,1.35
11,2024-01-06 21:15:00,9,1,0.76
12,2024-01-06 21:15:00,6,1,1.41
1,2024-01-06 21:30:00,14,1,0.71
2,2024-01-06 21:30:00,10,0,0.68
3,2024-01-06 21:30:00,7,3,0.88
4,2024-01-06 21:30:00,14,2,0.62
5,2024-01-06 21:30:00,8,0,1.46
6,2024-01-06 21:30:00,10,0,1.45
7,2024-01-06 21:30:00,4,3,0.82
8,2024-01-06 21:30:00,11,0,1.06
9,2024-01-06 21:30:00,15,3,1.46
10,2024-01-06 21:30:00,11,3,0.8
11,2024-01-06 21:30:00,8,0,0.52
12,2024-01-06 21:30:00,5,1,0.78
1,2024-01-06 21:45:00,15,3,0.83
2,2024-01-06 21:45:00,12,2,0.96
3,2024-01-06 21:45:00,8,1,0.98
4,2024-01-06 21:45:00,17,3,0.59
5,2024-01-06 21:45:00,9,0,0.75
6,2024-01-06 21:45:00,9,0,0.52
7,2024-01-06 21:45:00,5,0,1.19
8,2024-01-06 21:45:00,8,0,1.32
9,2024-01-06 21:45:00,16,3,1.4
10,2024-01-06 21:45:00,12,1,1.36
11,2024-01-06 21:45:00,10,0,1.03
12,2024-01-06 21:45:00,4,1,0.9
1,2024-01-06 22:00:00,13,1,0.98
2,2024-01-06 22:00:00,7,2,0.92
3,2024-01-06 22:00:00,5,0,0.77
4,2024-01-06 22:00:00,12,0,0.76
5,2024-01-06 22:00:00,9,0,1.42
6,2024-01-06 22:00:00,10,0,1.17
7,2024-01-06 22:00:00,3,0,1.13
8,2024-01-06 22:00:00,9,2,1.05
9,2024-01-06 22:00:00,10,1,0.82
10,2024-01-06 22:00:00,7,1,0.97
11,2024-01-06 22:00:00,9,0,1.47
12,2024-01-06 22:00:00,3,2,1.29
1,2024-01-06 22:15:00,14,3,0.58
2,2024-01-06 22:15:00,8,1,0.55
3,2024-01-06 22:15:00,4,3,0.58
4,2024-01-06 22:15:00,10,2,1.32
5,2024-01-06 22:15:00,8,1,0.52
6,2024-01-06 22:15:00,10,1,0.6
7,2024-01-06 22:15:00,7,0,1.04
8,2024-01-06 22:15:00,6,0,0.74
9,2024-01-06 22:15:00,10,0,1.29
10,2024-01-06 22:15:00,7,2,1.29
11,2024-01-06 22:15:00,8,0,0.92
12,2024-01-06 22:15:00,4,2,0.82
1,2024-01-06 22:30:00,12,1,1.13
2,2024-01-06 22:30:00,9,1,1.05
3,2024-01-06 22:30:00,7,2,0.7
4,2024-01-06 22:30:00,10,0,1.18
5,2024-01-06 22:30:00,9,0,0.98
6,2024-01-06 22:30:00,6,0,0.74
7,2024-01-06 22:30:00,7,2,0.7
8,2024-01-06 22:30:00,7,2,1.49
9,2024-01-06 22:30:00,14,0,1.19
10,2024-01-06 22:30:00,6,0,0.92
11,2024-01-06 22:30:00,8,1,1.09
12,2024-01-06 22:30:00,3,0,1.26
1,2024-01-06 22:45:00,10,1,1.06
2,2024-01-06 22:45:00,10,1,0.61
3,2024-01-06 22:45:00,6,0,0.64
4,2024-01-06 22:45:00,11,1,0.72
5,2024-01-06 22:45:00,7,1,0.94
6,2024-01-06 22:45:00,9,1,1.16
7,2024-01-06 22:45:00,4,1,0.98
8,2024-01-06 22:45:00,8,2,0.98
9,2024-01-06 22:45:00,11,3,0.56
10,2024-01-06 22:45:00,10,2,0.65
11,2024-01-06 22:45:00,10,0,0.81
12,2024-01-06 22:45:00,3,3,1.35
1,2024-01-06 23:00:00,12,3,1.48
2,2024-01-06 23:00:00,7,2,1.42
3,2024-01-06 23:00:00,4,0,0.69
4,2024-01-06 23:00:00,10,3,1.09
5,2024-01-06 23:00:00,8,1,0.87
6,2024-01-06 23:00:00,8,2,1.03
7,2024-01-06 23:00:00,3,0,1.07
8,2024-01-06 23:00:00,8,3,0.58
9,2024-01-06 23:00:00,13,3,0.78
10,2024-01-06 23:00:00,9,1,1.05
11,2024-01-06 23:00:00,7,0,1.43
12,2024-01-06 23:00:00,6,2,0.54
1,2024-01-06 23:15:00,14,0,1.04
2,2024-01-06 23:15:00,6,2,1.24
3,2024-01-06 23:15:00,3,3,0.9
4,2024-01-06 23:15:00,13,2,0.51
5,2024-01-06 23:15:00,9,3,0.78
6,2024-01-06 23:15:00,9,0,0.55
7,2024-01-06 23:15:00,3,0,0.55
8,2024-01-06 23:15:00,8,0,0.96
9,2024-01-06 23:15:00,10,0,1.01
10,2024-01-06 23:15:00,9,3,0.69
11,2024-01-06 23:15:00,9,1,0.6
12,2024-01-06 23:15:00,3,2,0.59
1,2024-01-06 23:30:00,10,2,0.89
2,2024-01-06 23:30:00,7,0,1.04
3,2024-01-06 23:30:00,6,1,1.33
4,2024-01-06 23:30:00,10,1,1.5
5,2024-01-06 23:30:00,8,1,0.84
6,2024-01-06 23:30:00,6,0,0.57
7,2024-01-06 23:30:00,6,0,1.1
8,2024-01-06 23:30:00,7,2,1.32
9,2024-01-06 23:30:00,13,1,1.02
10,2024-01-06 23:30:00,9,0,1.42
11,2024-01-06 23:30:00,6,0,0.55
12,2024-01-06 23:30:00,3,0,1.3
1,2024-01-06 23:45:00,12,3,0.52
2,2024-01-06 23:45:00,6,1,1.12
3,2024-01-06 23:45:00,6,0,0.78
4,2024-01-06 23:45:00,11,2,0.96
5,2024-01-06 23:45:00,10,3,1.42
6,2024-01-06 23:45:00,8,1,0.91
7,2024-01-06 23:45:00,3,3,0.7
8,2024-01-06 23:45:00,6,1,0.75
9,2024-01-06 23:45:00,14,0,1.15
10,2024-01-06 23:45:00,6,1,1.23
11,2024-01-06 23:45:00,7,3,0.76
12,2024-01-06 23:45:00,3,0,1.09
1,2024-01-07 00:00:00,13,0,0.75
2,2024-01-07 00:00:00,9,0,1.18
3,2024-01-07 00:00:00,4,2,1.08
4,2024-01-07 00:00:00,11,1,0.66
5,2024-01-07 00:00:00,9,1,1.22
6,2024-01-07 00:00:00,10,0,0.55
7,2024-01-07 00:00:00,3,3,1.41
8,2024-01-07 00:00:00,9,1,0.84
9,2024-01-07 00:00:00,12,3,0.69
10,2024-01-07 00:00:00,6,1,0.83
11,2024-01-07 00:00:00,7,3,0.63
12,2024-01-07 00:00:00,4,3,1.41
1,2024-01-07 00:15:00,14,0,1.22
2,2024-01-07 00:15:00,6,3,0.84
3,2024-01-07 00:15:00,5,3,1.33
4,2024-01-07 00:15:00,14,3,0.54
5,2024-01-07 00:15:00,10,2,0.52
6,2024-01-07 00:15:00,8,0,1.41
7,2024-01-07 00:15:00,3,0,1.37
8,2024-01-07 00:15:00,8,1,0.87
9,2024-01-07 00:15:00,11,1,1.32
10,2024-01-07 00:15:00,8,0,0.59
11,2024-01-07 00:15:00,10,2,0.64
12,2024-01-07 00:15:00,4,3,0.81
1,2024-01-07 00:30:00,10,0,1.33
2,2024-01-07 00:30:00,8,2,1.22
3,2024-01-07 00:30:00,5,0,1.29
4,2024-01-07 00:30:00,10,3,0.81
5,2024-01-07 00:30:00,6,3,0.61
6,2024-01-07 00:30:00,10,0,1.24
7,2024-01-07 00:30:00,5,1,0.58
8,2024-01-07 00:30:00,6,0,1.06
9,2024-01-07 00:30:00,13,2,1.2
10,2024-01-07 00:30:00,6,0,0.89
11,2024-01-07 00:30:00,10,1,1.1
12,2024-01-07 00:30:00,5,1,1.21
1,2024-01-07 00:45:00,11,3,0.54
2,2024-01-07 00:45:00,7,1,1.18
3,2024-01-07 00:45:00,4,0,0.87
4,2024-01-07 00:45:00,14,3,1.45
5,2024-01-07 00:45:00,9,2,0.69
6,2024-01-07 00:45:00,9,0,0.92
7,2024-01-07 00:45:00,4,2,1.43
8,2024-01-07 00:45:00,8,0,1.19
9,2024-01-07 00:45:00,12,0,1.34
10,2024-01-07 00:45:00,10,0,1.46
11,2024-01-07 00:45:00,8,2,0.65
12,2024-01-07 00:45:00,7,1,0.52
1,2024-01-07 01:00:00,12,3,1.39
2,2024-01-07 01:00:00,8,3,1.39
3,2024-01-07 01:00:00,5,2,0.51
4,2024-01-07 01:00:00,10,1,1.46
5,2024-01-07 01:00:00,6,1,1.15
6,2024-01-07 01:00:00,8,0,0.64
7,2024-01-07 01:00:00,5,3,1.0
8,2024-01-07 01:00:00,7,0,1.17
9,2024-01-07 01:00:00,11,1,1.07
10,2024-01-07 01:00:00,7,1,0.63
11,2024-01-07 01:00:00,9,1,0.6
12,2024-01-07 01:00:00,5,2,1.36
1,2024-01-07 01:15:00,12,0,1.39
2,2024-01-07 01:15:00,8,3,1.24
3,2024-01-07 01:15:00,4,0,0.81
4,2024-01-07 01:15:00,12,0,0.55
5,2024-01-07 01:15:00,6,0,1.14
6,2024-01-07 01:15:00,6,3,0.66
7,2024-01-07 01:15:00,5,0,1.18
8,2024-01-07 01:15:00,9,1,0.86
9,2024-01-07 01:15:00,11,1,1.42
10,2024-01-07 01:15:00,7,3,0.59
11,2024-01-07 01:15:00,7,2,1.33
12,2024-01-07 01:15:00,5,3,0.99
1,2024-01-07 01:30:00,13,2,1.11
2,2024-01-07 01:30:00,6,2,1.02
3,2024-01-07 01:30:00,7,3,0.58
4,2024-01-07 01:30:00,10,0,1.33
5,2024-01-07 01:30:00,8,3,0.51
6,2024-01-07 01:30:00,6,0,0.91
7,2024-01-07 01:30:00,5,3,0.98
8,2024-01-07 01:30:00,10,0,0.98
9,2024-01-07 01:30:00,13,2,0.53
10,2024-01-07 01:30:00,6,2,1.45
11,2024-01-07 01:30:00,7,3,0.84
12,2024-01-07 01:30:00,7,1,1.21
1,2024-01-07 01:45:00,11,2,1.23
2,2024-01-07 01:45:00,10,0,1.39
3,2024-01-07 01:45:00,4,3,0.8
4,2024-01-07 01:45:00,11,1,1.35
5,2024-01-07 01:45:00,6,3,1.37
6,2024-01-07 01:45:00,7,3,0.68
7,2024-01-07 01:45:00,5,3,0.7
8,2024-01-07 01:45:00,6,0,1.5
9,2024-01-07 01:45:00,13,2,0.98
10,2024-01-07 01:45:00,8,3,1.47
11,2024-01-07 01:45:00,10,3,0.99
12,2024-01-07 01:45:00,4,0,0.69
1,2024-01-07 02:00:00,10,0,1.15
2,2024-01-07 02:00:00,6,2,1.01
3,2024-01-07 02:00:00,5,1,0.53
4,2024-01-07 02:00:00,11,2,1.28
5,2024-01-07 02:00:00,7,3,1.41
6,2024-01-07 02:00:00,7,3,1.49
7,2024-01-07 02:00:00,6,0,1.17
8,2024-01-07 02:00:00,7,1,0.92
9,2024-01-07 02:00:00,12,0,1.06
10,2024-01-07 02:00:00,6,3,1.38
11,2024-01-07 02:00:00,7,1,0.57
12,2024-01-07 02:00:00,3,1,1.34
1,2024-01-07 02:15:00,12,0,1.0
2,2024-01-07 02:15:00,8,0,1.24
3,2024-01-07 02:15:00,5,1,1.0
4,2024-01-07 02:15:00,14,1,0.95
5,2024-01-07 02:15:00,10,0,1.45
6,2024-01-07 02:15:00,6,0,1.26
7,2024-01-07 02:15:00,3,3,1.18
8,2024-01-07 02:15:00,10,3,1.37
9,2024-01-07 02:15:00,12,3,0.72
10,2024-01-07 02:15:00,7,3,0.85
11,2024-01-07 02:15:00,7,1,0.88
12,2024-01-07 02:15:00,5,1,1.09
1,2024-01-07 02:30:00,14,1,1.47
2,2024-01-07 02:30:00,8,3,0.91
3,2024-01-07 02:30:00,4,0,1.22
4,2024-01-07 02:30:00,13,1,0.69
5,2024-01-07 02:30:00,6,3,0.84
6,2024-01-07 02:30:00,9,2,1.38
7,2024-01-07 02:30:00,3,2,1.18
8,2024-01-07 02:30:00,10,2,1.27
9,2024-01-07 02:30:00,12,0,1.18
10,2024-01-07 02:30:00,10,1,1.1
11,2024-01-07 02:30:00,7,1,0.9
12,2024-01-07 02:30:00,7,1,0.94
1,2024-01-07 02:45:00,12,2,0.97
2,2024-01-07 02:45:00,7,1,1.29
3,2024-01-07 02:45:00,5,2,1.16
4,2024-01-07 02:45:00,13,0,0.53
5,2024-01-07 02:45:00,6,1,1.34
6,2024-01-07 02:45:00,10,3,0.56
7,2024-01-07 02:45:00,3,1,0.91
8,2024-01-07 02:45:00,10,0,0.78
9,2024-01-07 02:45:00,13,2,1.5
10,2024-01-07 02:45:00,9,2,1.31
11,2024-01-07 02:45:00,8,0,1.48
12,2024-01-07 02:45:00,3,0,1.45
1,2024-01-07 03:00:00,10,1,0.75
2,2024-01-07 03:00:00,10,3,0.73
3,2024-01-07 03:00:00,6,1,1.0
4,2024-01-07 03:00:00,10,0,0.63
5,2024-01-07 03:00:00,7,3,1.15
6,2024-01-07 03:00:00,9,1,0.97
7,2024-01-07 03:00:00,4,3,1.45
8,2024-01-07 03:00:00,10,1,1.15
9,2024-01-07 03:00:00,12,3,1.3
10,2024-01-07 03:00:00,9,1,0.62
11,2024-01-07 03:00:00,8,1,1.11
12,2024-01-07 03:00:00,7,1,1.3
1,2024-01-07 03:15:00,14,1,0.54
2,2024-01-07 03:15:00,9,1,0.63
3,2024-01-07 03:15:00,4,0,1.28
4,2024-01-07 03:15:00,14,1,0.56
5,2024-01-07 03:15:00,6,0,0.68
6,2024-01-07 03:15:00,7,3,0.97
7,2024-01-07 03:15:00,4,0,0.69
8,2024-01-07 03:15:00,9,2,1.16
9,2024-01-07 03:15:00,14,3,0.7
10,2024-01-07 03:15:00,10,2,1.47
11,2024-01-07 03:15:00,6,1,0.51
12,2024-01-07 03:15:00,7,0,0.8
